Subject ID	Accession	Description	Oligo 1 (FOR)	Oligo 2(REV)	Oligo 1(E-val)	Oligo 1(Query Percent)	Oligo 1(Start Location)	Oligo 1(End Location	Oligo 2(E-val)	Oligo 2(Query Percent)	Oligo 2(Start Location	Oligo 2(End Location
223914	KM102763	Hepatitis C virus isolate Patient D polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.76E+02	59.09	374	386
62777	AY576580	Hepatitis C virus isolate patient 7 clone 3 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	333	347
81551	FJ469213	Hepatitis C virus subtype 6a isolate 3j RNA-dependent RNA polymerase gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	252	260	2.75E+03	50	470	480
52016	EF026073	Hepatitis C virus strain RF3 2/5 polyprotein mRNA, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	4	20	9.02E+00	71.43	330	344
7321	AJ621237	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	3.65E-02	94.74	8	25	1.41E+02	76.19	350	366
4019	HPCHCJ2	Hepatitis C virus gene for structural protein, partial cds, isolate: HC-J2.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	1	10	1.09E+04	59.09	364	377
1979	HPCCORE02	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	88.24	25	41	1.76E+02	59.09	371	383
62782	AY576585	Hepatitis C virus isolate patient 7 clone 8 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
223835	EU781825	Hepatitis C virus subtype 1b isolate L825P, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	13	21	9.02E+00	71.43	331	345
62791	AY576594	Hepatitis C virus isolate patient 3 clone 7 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
73084	EF032895	Hepatitis C virus subtype 1b isolate BR1427_P16_11.18.04 polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	3	19	9.02E+00	71.43	329	343
62793	AY576596	Hepatitis C virus isolate patient 6 clone 1 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
62792	AY576595	Hepatitis C virus isolate patient 3 clone 8 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
3988	HPCPOLP	Hepatitis C virus genomic RNA for polyprotein, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
282487	KJ678759	Hepatitis C virus isolate GZ0144, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	373	387
282484	KJ678756	Hepatitis C virus isolate GZ0012, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
62796	AY576599	Hepatitis C virus isolate patient 6 clone 4 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
62799	AY576602	Hepatitis C virus isolate patient 6 clone 7 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
44228	AB779679	Hepatitis C virus subtype 1b RNA, nearly complete genome, isolate: LyHCVpmbcSR.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	3.52E+01	94.12	3	19	1.09E+04	59.09	357	370
168845	JX183555	Hepatitis C virus isolate TV317, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	1.67E+04	47.37	1507	1515
282489	KJ678761	Hepatitis C virus isolate GZ0307, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
168843	JX183553	Hepatitis C virus isolate TV533, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	398	411
168842	JX183552	Hepatitis C virus isolate TV476, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
168841	JX183551	Hepatitis C virus isolate TV257, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	4.02E+03	68.42	398	411
168840	JX183550	Hepatitis C virus isolate QC273, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
191278	KF035126	Hepatitis C virus subtype 3a isolate ILBSRAS_LD polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
44799	EU541301	Hepatitis C virus isolate HCVUTR-MG30 5' UTR and polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33299	AF046866	Hepatitis C virus subtype 3a strain CB polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
62783	AY576586	Hepatitis C virus isolate patient 1 clone 1 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
241588	KP666615	Hepatitis C virus clone 10021_5UTR_2 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241589	KP666616	Hepatitis C virus clone 10021_5UTR_11 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241586	KP666613	Hepatitis C virus clone 10021_5UTR_8 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241587	KP666614	Hepatitis C virus clone 10021_5UTR_7 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241584	KP666611	Hepatitis C virus clone 10021_5UTR_12 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241585	KP666612	Hepatitis C virus clone 10021_5UTR_9 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	2	11	1.09E+04	59.09	365	378
241582	KP666609	Hepatitis C virus clone 10051_5R_16 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241583	KP666610	Hepatitis C virus clone 10051_5R_13 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241580	KP666607	Hepatitis C virus clone 10051_5R_3 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
241581	KP666608	Hepatitis C virus clone 10051_5R_9 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
282532	KJ678804	Hepatitis C virus isolate TV574, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
75556	EF407502	Hepatitis C virus isolate 2038 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	47	56	9.02E+00	71.43	382	396
33319	AF165059	Hepatitis C virus subtype 1b strain MD8-1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
23321	DQ155560	Hepatitis C virus strain D3 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	1	9	1.13E+01	68.18	355	369
168848	JX183558	Hepatitis C virus isolate QC271, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	32	40	2.33E+02	68.42	398	411
189262	JX227967	Hepatitis C virus subtype 2m isolate HCV-2m/CA/BID-G1314, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6162	6170	9.68E+02	63.16	7798	7810
280934	KM504119	Hepatitis C virus isolate QC255, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	398	411
282537	KJ678809	Hepatitis C virus isolate VN541, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	17	26	2.33E+02	68.42	402	415
189260	JX227965	Hepatitis C virus subtype 2c isolate HCV-2c/GB/BID-G1293, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6161	6169	1.67E+04	52.63	7795	7805
282535	KJ678807	Hepatitis C virus isolate TV585, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
44793	EU541295	Hepatitis C virus isolate HCVUTR-MG24 5' UTR and polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
135180	HPCSTRUCTB	Hepatitis C virus core and envelope proteins gene, 5' end of cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	4	20	9.02E+00	71.43	330	344
135181	HPCSTRUCTC	Hepatitis C virus core and envelope proteins gene, 5' end of cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	2.26E+00	88.24	1	15	1.89E-01	94.74	368	386
38888	AB691953	Hepatitis C virus subtype 1b genomic RNA, complete genome, strain: NC1.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
227333	KM043272	Hepatitis C virus strain 10021TF.UC1 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
133078	HQ850288	Hepatitis C virus isolate V3195 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	880	888	1.67E+04	47.37	1464	1472
227335	KM043274	Hepatitis C virus strain 10025TF.UC1 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
227334	KM043273	Hepatitis C virus strain 10021TF.UC2 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
227337	KM043276	Hepatitis C virus strain 10025TF.UC3 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
44794	EU541296	Hepatitis C virus isolate HCVUTR-MG25 5' UTR and polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
179978	JF735125	Hepatitis C virus isolate QC268, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.25E+00	94.74	7	25	5.61E+01	89.47	395	413
62788	AY576591	Hepatitis C virus isolate patient 3 clone 4 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
7320	AJ621236	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	8.91E+00	73.68	7	20	2.37E-03	100	345	365
179975	JF735122	Hepatitis C virus isolate QC105, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	88.24	25	41	1.13E+01	68.18	371	385
179974	JF735121	Hepatitis C virus isolate QC29, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	3.52E+01	94.12	25	41	9.68E+02	89.47	394	412
179977	JF735124	Hepatitis C virus isolate QC115, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.25E+00	94.74	7	25	5.61E+01	89.47	394	412
179976	JF735123	Hepatitis C virus isolate QC260, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	3.52E+01	94.12	25	41	1.76E+02	59.09	371	383
6399	D85516	Hepatitis C virus genomic RNA, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
6396	HPCJRNA	Hepatitis C virus strain J33 genomic RNA, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
7315	AJ621231	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	3.52E+01	94.12	37	53	1.76E+02	59.09	383	395
77280	EU246932	Hepatitis C virus strain D88 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	4.46E+01	90.91	345	366
1414	AB080299	Hepatitis C virus genomic RNA, complete genome, isolate:M1LE.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
144445	JF735117	Hepatitis C virus isolate QC297, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.76E+02	59.09	372	384
144444	JF735116	Hepatitis C virus isolate QC289, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
144447	JF735119	Hepatitis C virus isolate QC331, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	353	367
7316	AJ621232	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	8.58E+03	47.37	20	28	2.37E-03	100	353	373
144441	JF735113	Hepatitis C virus isolate QC232, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	4.46E+01	90.91	372	393
144440	JF735112	Hepatitis C virus isolate QC182, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.13E+01	68.18	372	386
288639	KU871287	Hepatitis C virus isolate NED4-16 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	3677	3686	2.75E+03	50	5857	5867
144442	JF735114	Hepatitis C virus isolate QC259, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.76E+02	59.09	372	384
7311	AJ621227	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.25E+00	78.95	19	33	5.61E+01	73.68	404	418
144448	JF735120	Hepatitis C virus isolate QC64, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	5657	5665	1.67E+04	52.63	8088	8098
7310	AJ621226	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	37	53	5.61E+01	73.68	406	420
6890	AB049090	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCVT140.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	4	12	9.02E+00	71.43	322	336
34538	AB661378	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.8.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
77287	EU246939	Hepatitis C virus strain D49 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	345	359
6901	AB049101	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCVT221.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	4	12	9.02E+00	71.43	322	336
6900	AB049100	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCVT217.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	4	12	9.02E+00	71.43	322	336
34533	AB661373	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.44.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
7312	AJ621228	Hepatitis C virus 5'UTR.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	37	53	5.61E+01	73.68	406	420
34536	AB661376	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.5.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34534	AB661374	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.46.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34535	AB661375	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.27.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
217193	KC285336	Hepatitis C virus isolate IR-RIGLD-FSM167 RNA-dependent RNA polymerase gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	84	92	2.75E+03	50	302	312
36752	AB691595	Hepatitis C virus subtype 3a genomic RNA, complete genome, strain: S310/A.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
36753	AB691596	Hepatitis C virus subtype 3a genomic RNA, complete genome, strain: S310/B.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
36320	AB709387	Hepatitis C virus subtype 1b gene for polyprotein, NS3 protease region, partial cds, isolate: MN070406.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	355	363	1.09E+04	45.45	688	697
6893	AB049093	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCVT150.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	4	12	9.02E+00	71.43	322	336
66562	DQ155471	Hepatitis C virus strain D48 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66563	DQ155472	Hepatitis C virus strain D49 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.76E+02	63.64	345	359
66560	DQ155469	Hepatitis C virus strain D45 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	348	362
66561	DQ155470	Hepatitis C virus strain D47 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
66564	DQ155473	Hepatitis C virus strain D50 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66565	DQ155474	Hepatitis C virus strain D52 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.13E+01	68.18	348	362
66568	DQ155477	Hepatitis C virus strain D56 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
66569	DQ155478	Hepatitis C virus strain D59 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
241579	KP666606	Hepatitis C virus clone 10051_5R_7 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
2074	HPCK3A	Hepatitis C virus (isolate HCV-K3a/650) genomic RNA, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
282514	KJ678786	Hepatitis C virus isolate TV470, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.13E+01	68.18	374	388
282516	KJ678788	Hepatitis C virus isolate TV475, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
282517	KJ678789	Hepatitis C virus isolate TV477, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	401	414
282510	KJ678782	Hepatitis C virus isolate SW173, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	17	26	2.33E+02	68.42	402	415
282511	KJ678783	Hepatitis C virus isolate SW200, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	7070	7078	4.02E+03	52.63	7940	7949
50125	AY576562	Hepatitis C virus isolate patient 4 clone 7 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
39918	AF207765	Hepatitis C virus subtype 1b strain MD24, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	6	15	1.09E+04	59.09	369	382
189244	JX227949	Hepatitis C virus subtype 2c isolate HCV-2c/GB/BID-G1238, partial genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6177	6185	1.67E+04	52.63	7820	7830
189245	JX227950	Hepatitis C virus subtype 2c isolate HCV-2c/GB/BID-G1239, partial genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5898	5906	1.67E+04	52.63	7532	7542
189246	JX227951	Hepatitis C virus subtype 2c isolate HCV-2c/GB/BID-G1240, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5945	5953	1.67E+04	52.63	7782	7792
51054	AY973860	Hepatitis C virus isolate cs2a-4 polyprotein gene, NS5B RNA dependent RNA polymerase region, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	52.94	243	251	1.09E+04	45.45	384	393
223776	EU781766	Hepatitis C virus subtype 1a isolate L8133, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	897	905	1.09E+04	45.45	909	918
92331	HCU89019	Hepatitis C virus subtype 1b, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	352	366
51053	AY973859	Hepatitis C virus isolate cs2a-1 polyprotein gene, NS5B RNA dependent RNA polymerase region, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	52.94	234	242	1.09E+04	45.45	375	384
4295	HPCJ483	Hepatitis C virus genome, complete sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
34577	AB661417	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.34.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
70670	DQ640342	Hepatitis C virus strain Th27 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.83E-01	95.45	345	366
70673	DQ640345	Hepatitis C virus strain Th32 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	6.96E+02	68.18	351	366
50119	AY576556	Hepatitis C virus isolate patient 4 clone 1 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
70675	DQ640347	Hepatitis C virus strain Th34 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.76E+02	59.09	345	357
70674	DQ640346	Hepatitis C virus strain Th33 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	5.78E-01	95.24	319	339
70677	DQ640349	Hepatitis C virus strain Th38 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
70676	DQ640348	Hepatitis C virus strain Th36 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	3.26E+00	89.47	368	386
70679	DQ640351	Hepatitis C virus strain Th41 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
70678	DQ640350	Hepatitis C virus strain Th39 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
34546	AB661386	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.21.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
33366	HCU45476	Hepatitis C virus isolate HD-1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33364	HCU01214	Hepatitis C virus subtype 1b strain HCV-L2, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	19	28	9.02E+00	71.43	354	368
33365	HCU16362	Hepatitis C virus subtype 1b, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	19	28	9.02E+00	71.43	354	368
33362	HPCGENANTI	Hepatitis C virus subtype 1b strain Taiwan, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	5.57E+02	57.14	356	367
33363	S62220	Hepatitis C virus subtype 1b, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	9.02E+00	71.43	352	366
33360	HPCHUMR	Hepatitis C virus subtype 1b, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	9	18	9.02E+00	71.43	344	358
33361	HPCCGENOM	Hepatitis C virus subtype 1b strain HeBei, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	7	16	9.02E+00	71.43	342	356
75515	EF407461	Hepatitis C virus isolate 5004 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	88.24	7	23	9.02E+00	71.43	333	347
